WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1802,18,2,APRIL,4,"3,4"
1802,18,2,JUNE,6,"27,28"
1802,18,2,SEPTEMBER,9,"23,24"
1803,18,3,APRIL,4,"5,8"
1803,18,3,JULY,7,"1,2"
1803,18,3,SEPTEMBER,9,"25,26"
1804,18,4,APRIL,4,"9,10"
1804,18,4,JULY,7,"3,5"
1804,18,4,SEPTEMBER,9,"27,30"
1805,18,5,APRIL,4,"11,12"
1805,18,5,JULY,7,"8,9"
1805,18,5,OCTOBER,10,"1,2"
1806,18,6,APRIL,4,"15,16"
1806,18,6,JULY,7,"10,11"
1806,18,6,OCTOBER,10,"3,4"
1807,18,7,APRIL,4,"17,18"
1807,18,7,JULY,7,"12,15"
1807,18,7,OCTOBER,10,"7,8"
1808,18,8,APRIL,4,"19,22"
1808,18,8,JULY,7,"16,17"
1808,18,8,OCTOBER,10,"9,10"
1809,18,9,APRIL,4,"23,24"
1809,18,9,JULY,7,"18,19"
1809,18,9,OCTOBER,10,"11,15"
1810,18,10,APRIL,4,"25,26"
1810,18,10,JULY,7,"22,23"
1810,18,10,OCTOBER,10,"16,17"
1811,18,11,APRIL,4,"29,30"
1811,18,11,JULY,7,"24,25"
1811,18,11,OCTOBER,10,"18,21"
1812,18,12,MAY,5,"1,2"
1812,18,12,JULY,7,"26,29"
1812,18,12,OCTOBER,10,"22,23"
1813,18,13,MAY,5,"3,6"
1813,18,13,JULY,7,"30,31"
1813,18,13,OCTOBER,10,"24,25"
1814,18,14,MAY,5,"7,8"
1814,18,14,AUGUST,8,"1,2"
1814,18,14,OCTOBER,10,"28,29"
1815,18,15,MAY,5,"9,10"
1815,18,15,AUGUST,8,"5,6"
1815,18,15,OCTOBER,10,"30,31"
1816,18,16,MAY,5,"13,14"
1816,18,16,AUGUST,8,"7,8"
1816,18,16,NOVEMBER,11,"1,4"
1817,18,17,MAY,5,"15,16"
1817,18,17,AUGUST,8,"9,12"
1817,18,17,NOVEMBER,11,"5,6"
1818,18,18,MAY,5,"17,20"
1818,18,18,AUGUST,8,"13,14"
1818,18,18,NOVEMBER,11,"7,8"
1819,18,19,MAY,5,"21,22"
1819,18,19,AUGUST,8,"15,16"
1819,18,19,NOVEMBER,11,"11,12"
1820,18,20,MAY,5,"23,24"
1820,18,20,AUGUST,8,"19,20"
1820,18,20,NOVEMBER,11,"13,14"
1821,18,21,MAY,5,"28,29"
1821,18,21,AUGUST,8,"21,22"
1821,18,21,NOVEMBER,11,"15,18"
1822,18,22,MAY,5,"30,31"
1822,18,22,AUGUST,8,"23,26"
1822,18,22,NOVEMBER,11,"19,20"
1823,18,23,JUNE,6,"3,4"
1823,18,23,AUGUST,8,"27,28"
1823,18,23,NOVEMBER,11,"21,22"
1824,18,24,JUNE,6,"5,6"
1824,18,24,AUGUST,8,"29,30"
1825,18,25,JUNE,6,"7,10"
1825,18,25,SEPTEMBER,9,"3,4"
1826,18,26,JUNE,6,"11,12"
1826,18,26,SEPTEMBER,9,"5,6"
1827,18,27,JUNE,6,"13,14"
1827,18,27,SEPTEMBER,9,"9,10"
1828,18,28,JUNE,6,"17,18"
1828,18,28,SEPTEMBER,9,"11,12"
1829,18,29,JUNE,6,"19,20"
1829,18,29,SEPTEMBER,9,"13,16"
1830,18,30,JUNE,6,"21,24"
1830,18,30,SEPTEMBER,9,"17,18"
1901,19,1,APRIL,4,"11,12"
1901,19,1,JUNE,6,"17,18"
1901,19,1,SEPTEMBER,9,"9,10"
1901,19,1,NOVEMBER,11,"19,20"
1902,19,2,APRIL,4,"3,4"
1902,19,2,JUNE,6,"13,14"
1902,19,2,AUGUST,8,"21,22"
1902,19,2,NOVEMBER,11,"11,12"
1903,19,3,APRIL,4,"1,2"
1903,19,3,JUNE,6,"19,20"
1903,19,3,AUGUST,8,"23,26"
1903,19,3,NOVEMBER,11,"13,14"
1904,19,4,APRIL,4,"15,16"
1904,19,4,JULY,7,"1,2"
1904,19,4,SEPTEMBER,9,"3,4"
1904,19,4,NOVEMBER,11,"1,4"
1905,19,5,APRIL,4,"5,8"
1905,19,5,JUNE,6,"21,24"
1905,19,5,AUGUST,8,"29,30"
1905,19,5,NOVEMBER,11,"15,18"
1906,19,6,APRIL,4,"9,10"
1906,19,6,JUNE,6,"11,12"
1906,19,6,AUGUST,8,"27,28"
1906,19,6,NOVEMBER,11,"5,6"
1907,19,7,APRIL,4,"17,18"
1907,19,7,JUNE,6,"25,26"
1907,19,7,SEPTEMBER,9,"19,20"
1908,19,8,APRIL,4,"23,24"
1908,19,8,JULY,7,"10,11"
1908,19,8,SEPTEMBER,9,"11,12"
1908,19,8,NOVEMBER,11,"7,8"
1909,19,9,APRIL,4,"25,26"
1909,19,9,AUGUST,8,"7,8"
1909,19,9,OCTOBER,10,"1,2"
1910,19,10,MAY,5,"3,6"
1910,19,10,JUNE,6,"27,28"
1910,19,10,SEPTEMBER,9,"5,6"
1910,19,10,NOVEMBER,11,"21,22"
1911,19,11,MAY,5,"1,2"
1911,19,11,JULY,7,"24,25"
1911,19,11,SEPTEMBER,9,"17,18"
1912,19,12,APRIL,4,"19,22"
1912,19,12,JULY,7,"3,5"
1912,19,12,SEPTEMBER,9,"13,16"
1913,19,13,MAY,5,"9,10"
1913,19,13,JULY,7,"30,31"
1913,19,13,OCTOBER,10,"9,10"
1914,19,14,APRIL,4,"29,30"
1914,19,14,JULY,7,"8,9"
1914,19,14,SEPTEMBER,9,"23,24"
1915,19,15,MAY,5,"7,8"
1915,19,15,JULY,7,"16,17"
1915,19,15,SEPTEMBER,9,"25,26"
1916,19,16,MAY,5,"21,22"
1916,19,16,AUGUST,8,"5,6"
1916,19,16,OCTOBER,10,"16,17"
1917,19,17,MAY,5,"15,16"
1917,19,17,JULY,7,"18,19"
1917,19,17,OCTOBER,10,"3,4"
1918,19,18,MAY,5,"13,14"
1918,19,18,JULY,7,"12,15"
1918,19,18,SEPTEMBER,9,"27,30"
1919,19,19,MAY,5,"28,29"
1919,19,19,JULY,7,"22,23"
1919,19,19,OCTOBER,10,"11,15"
1920,19,20,MAY,5,"30,31"
1920,19,20,AUGUST,8,"19,20"
1920,19,20,OCTOBER,10,"28,29"
1921,19,21,MAY,5,"17,20"
1921,19,21,JULY,7,"26,29"
1921,19,21,OCTOBER,10,"7,8"
1922,19,22,JUNE,6,"5,6"
1922,19,22,AUGUST,8,"1,2"
1922,19,22,OCTOBER,10,"22,23"
1923,19,23,MAY,5,"23,24"
1923,19,23,AUGUST,8,"13,14"
1923,19,23,OCTOBER,10,"24,25"
1924,19,24,JUNE,6,"3,4"
1924,19,24,AUGUST,8,"9,12"
1924,19,24,OCTOBER,10,"18,21"
1925,19,25,JUNE,6,"7,10"
1925,19,25,AUGUST,8,"15,16"
1925,19,25,OCTOBER,10,"30,31"
2001,20,1,APRIL,4,"1,2"
2001,20,1,MAY,5,"17,20"
2001,20,1,JULY,7,"8,9"
2001,20,1,AUGUST,8,"23,26"
2001,20,1,OCTOBER,10,"11,15"
2002,20,2,APRIL,4,"3,4"
2002,20,2,MAY,5,"21,22"
2002,20,2,JULY,7,"10,11"
2002,20,2,AUGUST,8,"27,28"
2002,20,2,OCTOBER,10,"16,17"
2003,20,3,APRIL,4,"5,8"
2003,20,3,MAY,5,"23,24"
2003,20,3,JULY,7,"12,15"
2003,20,3,AUGUST,8,"29,30"
2003,20,3,OCTOBER,10,"18,21"
2004,20,4,APRIL,4,"9,10"
2004,20,4,MAY,5,"28,29"
2004,20,4,JULY,7,"16,17"
2004,20,4,SEPTEMBER,9,"3,4"
2004,20,4,OCTOBER,10,"22,23"
2005,20,5,APRIL,4,"11,12"
2005,20,5,MAY,5,"30,31"
2005,20,5,JULY,7,"18,19"
2005,20,5,SEPTEMBER,9,"5,6"
2005,20,5,OCTOBER,10,"24,25"
2006,20,6,APRIL,4,"15,16"
2006,20,6,JUNE,6,"3,4"
2006,20,6,JULY,7,"22,23"
2006,20,6,SEPTEMBER,9,"9,10"
2006,20,6,OCTOBER,10,"28,29"
2007,20,7,APRIL,4,"17,18"
2007,20,7,JUNE,6,"5,6"
2007,20,7,JULY,7,"24,25"
2007,20,7,SEPTEMBER,9,"11,12"
2007,20,7,OCTOBER,10,"30,31"
2008,20,8,APRIL,4,"19,22"
2008,20,8,JUNE,6,"7,10"
2008,20,8,JULY,7,"26,29"
2008,20,8,SEPTEMBER,9,"13,16"
2008,20,8,NOVEMBER,11,"1,4"
2009,20,9,APRIL,4,"23,24"
2009,20,9,JUNE,6,"11,12"
2009,20,9,JULY,7,"30,31"
2009,20,9,SEPTEMBER,9,"17,18"
2009,20,9,NOVEMBER,11,"5,6"
2010,20,10,APRIL,4,"25,26"
2010,20,10,JUNE,6,"13,14"
2010,20,10,AUGUST,8,"1,2"
2010,20,10,SEPTEMBER,9,"19,20"
2010,20,10,NOVEMBER,11,"7,8"
2011,20,11,APRIL,4,"29,30"
2011,20,11,JUNE,6,"17,18"
2011,20,11,AUGUST,8,"5,6"
2011,20,11,SEPTEMBER,9,"23,24"
2011,20,11,NOVEMBER,11,"11,12"
2012,20,12,MAY,5,"1,2"
2012,20,12,JUNE,6,"19,20"
2012,20,12,AUGUST,8,"7,8"
2012,20,12,SEPTEMBER,9,"25,26"
2012,20,12,NOVEMBER,11,"13,14"
2013,20,13,MAY,5,"3,6"
2013,20,13,JUNE,6,"21,24"
2013,20,13,AUGUST,8,"9,12"
2013,20,13,SEPTEMBER,9,"27,30"
2013,20,13,NOVEMBER,11,"15,18"
2014,20,14,MAY,5,"7,8"
2014,20,14,JUNE,6,"25,26"
2014,20,14,AUGUST,8,"13,14"
2014,20,14,OCTOBER,10,"1,2"
2014,20,14,NOVEMBER,11,"19,20"
2015,20,15,MAY,5,"9,10"
2015,20,15,JUNE,6,"27,28"
2015,20,15,AUGUST,8,"15,16"
2015,20,15,OCTOBER,10,"3,4"
2015,20,15,NOVEMBER,11,"21,22"
2016,20,16,MAY,5,"13,14"
2016,20,16,JULY,7,"1,2"
2016,20,16,AUGUST,8,"19,20"
2016,20,16,OCTOBER,10,"7,8"
2017,20,17,MAY,5,"15,16"
2017,20,17,JULY,7,"3,5"
2017,20,17,AUGUST,8,"21,22"
2017,20,17,OCTOBER,10,"9,10"
2201,22,1,APRIL,4,"1, 29,2, 30"
2201,22,1,MAY,5,"23,24"
2101,21,1,APRIL,4,"1,2"
2101,21,1,MAY,5,"28,29"
2101,21,1,SEPTEMBER,7,"19,20"
2101,21,1,JULY,7,"24,25"
2101,21,1,NOVEMBER,9,"15,18"
2102,21,2,APRIL,4,"3,4"
2102,21,2,MAY,5,"30,31"
2102,21,2,SEPTEMBER,7,"23,24"
2102,21,2,JULY,7,"26,29"
2102,21,2,NOVEMBER,9,"19,20"
2103,21,3,APRIL,4,"5,8"
2103,21,3,JUNE,6,"3,4"
2103,21,3,SEPTEMBER,7,"25,26"
2103,21,3,JULY,7,"30,31"
2103,21,3,NOVEMBER,9,"21,22"
2104,21,4,APRIL,4,"9,10"
2104,21,4,JUNE,6,"5,6"
2104,21,4,SEPTEMBER,7,"27,30"
2104,21,4,AUGUST,8,"1,2"
2105,21,5,APRIL,4,"11,12"
2105,21,5,JUNE,6,"7,10"
2105,21,5,OCTOBER,8,"1,2"
2105,21,5,AUGUST,8,"5,6"
2106,21,6,APRIL,4,"15,16"
2106,21,6,JUNE,6,"11,12"
2106,21,6,OCTOBER,8,"3,4"
2106,21,6,AUGUST,8,"7,8"
2107,21,7,APRIL,4,"17,18"
2107,21,7,JUNE,6,"13,14"
2107,21,7,OCTOBER,8,"7,8"
2107,21,7,AUGUST,8,"9,12"
2108,21,8,APRIL,4,"19,22"
2108,21,8,JUNE,6,"17,18"
2108,21,8,OCTOBER,8,"9,10"
2108,21,8,AUGUST,8,"13,14"
2109,21,9,APRIL,4,"23,24"
2109,21,9,JUNE,6,"19,20"
2109,21,9,OCTOBER,8,"11,15"
2109,21,9,AUGUST,8,"15,16"
2110,21,10,APRIL,4,"25,26"
2110,21,10,JUNE,6,"21,24"
2110,21,10,OCTOBER,8,"16,17"
2110,21,10,AUGUST,8,"19,20"
2111,21,11,APRIL,4,"29,30"
2111,21,11,JUNE,6,"25,26"
2111,21,11,OCTOBER,8,"18,21"
2111,21,11,AUGUST,8,"21,22"
2112,21,12,MAY,5,"1,2"
2112,21,12,JUNE,6,"27,28"
2112,21,12,OCTOBER,8,"22,23"
2112,21,12,AUGUST,8,"23,26"
2113,21,13,MAY,5,"3,6"
2113,21,13,JULY,7,"1,2"
2113,21,13,OCTOBER,8,"24,25"
2113,21,13,AUGUST,8,"27,28"
2114,21,14,MAY,5,"7,8"
2114,21,14,JULY,7,"3,5"
2114,21,14,OCTOBER,8,"28,29"
2114,21,14,AUGUST,8,"29,30"
2115,21,15,MAY,5,"9,10"
2115,21,15,SEPTEMBER,7,"3,4"
2115,21,15,JULY,7,"8,9"
2115,21,15,OCTOBER,8,"30,31"
2116,21,16,MAY,5,"13,14"
2116,21,16,SEPTEMBER,7,"5,25"
2116,21,16,JULY,7,"10,11"
2116,21,16,NOVEMBER,9,"1,4"
2117,21,17,MAY,5,"15,16"
2117,21,17,SEPTEMBER,7,"9,10"
2117,21,17,JULY,7,"12,15"
2117,21,17,NOVEMBER,9,"5,6"
2118,21,18,MAY,5,"17,20"
2118,21,18,SEPTEMBER,7,"11,12"
2118,21,18,JULY,7,"16,17"
2118,21,18,NOVEMBER,9,"7,8"
2119,21,19,MAY,5,"21,22"
2119,21,19,SEPTEMBER,7,"13,16"
2119,21,19,JULY,7,"18,19"
2119,21,19,NOVEMBER,9,"11,12"
2120,21,20,MAY,5,"23,24"
2120,21,20,SEPTEMBER,7,"17,18"
2120,21,20,JULY,7,"22,23"
2120,21,20,NOVEMBER,9,"13,14"
2201,22,1,JUNE,6,"21,24"
2201,22,1,JULY,7,"22,23"
2201,22,1,AUGUST,8,"19,20"
2201,22,1,SEPTEMBER,9,"17,18"
2201,22,1,OCTOBER,10,"16,17"
2201,22,1,NOVEMBER,11,"13,14"
2202,22,2,APRIL,4,"3,4"
2202,22,2,MAY,5,"28,29"
2202,22,2,JUNE,6,"25,26"
2202,22,2,JULY,7,"24,25"
2202,22,2,AUGUST,8,"21,22"
2202,22,2,SEPTEMBER,9,"19,20"
2202,22,2,OCTOBER,10,"18,21"
2202,22,2,NOVEMBER,11,"15,18"
2203,22,3,APRIL,4,"5,8"
2203,22,3,MAY,5,"1, 30,2, 31"
2203,22,3,JUNE,6,"27,28"
2203,22,3,JULY,7,"26,29"
2203,22,3,AUGUST,8,"23,26"
2203,22,3,SEPTEMBER,9,"23,24"
2203,22,3,OCTOBER,10,"22,23"
2203,22,3,NOVEMBER,11,"19,20"
2204,22,4,APRIL,4,"9,10"
2204,22,4,MAY,5,"3,6"
2204,22,4,JUNE,6,"3,4"
2204,22,4,JULY,7,"1, 30,2, 31"
2204,22,4,AUGUST,8,"27,28"
2204,22,4,SEPTEMBER,9,"25,26"
2204,22,4,OCTOBER,10,"24,25"
2204,22,4,NOVEMBER,11,"21,22"
2205,22,5,APRIL,4,"11,12"
2205,22,5,MAY,5,"7,8"
2205,22,5,JUNE,6,"5,6"
2205,22,5,JULY,7,"3,5"
2205,22,5,AUGUST,8,"1, 29,2, 30"
2205,22,5,SEPTEMBER,9,"27,30"
2205,22,5,OCTOBER,10,"28,29"
2206,22,6,APRIL,4,"15,16"
2206,22,6,MAY,5,"9,10"
2206,22,6,JUNE,6,"7,10"
2206,22,6,JULY,7,"8,9"
2206,22,6,AUGUST,8,"5,6"
2206,22,6,SEPTEMBER,9,"3,4"
2206,22,6,OCTOBER,10,"1, 30,2, 31"
2207,22,7,APRIL,4,"17,18"
2207,22,7,MAY,5,"13,14"
2207,22,7,JUNE,6,"11,12"
2207,22,7,JULY,7,"10,11"
2207,22,7,AUGUST,8,"7,8"
2207,22,7,SEPTEMBER,9,"5,6"
2207,22,7,OCTOBER,10,"3,4"
2207,22,7,NOVEMBER,11,"1,4"
2208,22,8,APRIL,4,"19,22"
2208,22,8,MAY,5,"15,16"
2208,22,8,JUNE,6,"13,14"
2208,22,8,JULY,7,"12,15"
2208,22,8,AUGUST,8,"9,12"
2208,22,8,SEPTEMBER,9,"9,10"
2208,22,8,OCTOBER,10,"7,8"
2208,22,8,NOVEMBER,11,"5,6"
2209,22,9,APRIL,4,"23,24"
2209,22,9,MAY,5,"17,20"
2209,22,9,JUNE,6,"17,18"
2209,22,9,JULY,7,"16,17"
2209,22,9,AUGUST,8,"13,14"
2209,22,9,SEPTEMBER,9,"11,12"
2209,22,9,OCTOBER,10,"9,10"
2209,22,9,NOVEMBER,11,"7,8"
2210,22,10,APRIL,4,"25,26"
2210,22,10,MAY,5,"21,22"
2210,22,10,JUNE,6,"19,20"
2210,22,10,JULY,7,"18,19"
2210,22,10,AUGUST,8,"15,16"
2210,22,10,SEPTEMBER,9,"13,16"
2210,22,10,OCTOBER,10,"11,15"
2210,22,10,NOVEMBER,11,"11,12"
2301,23,1,APRIL,4,"1,2"
2301,23,1,JUNE,6,"7,10"
2301,23,1,AUGUST,8,"15,16"
2301,23,1,OCTOBER,10,"24,25"
2302,23,2,APRIL,4,"3,4"
2302,23,2,JUNE,6,"11,12"
2302,23,2,AUGUST,8,"19,20"
2302,23,2,OCTOBER,10,"28,29"
2303,23,3,APRIL,4,"5,8"
2303,23,3,JUNE,6,"13,14"
2303,23,3,AUGUST,8,"21,22"
2303,23,3,OCTOBER,10,"30,31"
2304,23,4,APRIL,4,"9,10"
2304,23,4,JUNE,6,"17,18"
2304,23,4,AUGUST,8,"23,26"
2304,23,4,NOVEMBER,11,"1,4"
2305,23,5,APRIL,4,"11,12"
2305,23,5,JUNE,6,"19,20"
2305,23,5,AUGUST,8,"27,28"
2305,23,5,NOVEMBER,11,"5,6"
2306,23,6,APRIL,4,"15,16"
2306,23,6,JUNE,6,"21,24"
2306,23,6,AUGUST,8,"29,30"
2306,23,6,NOVEMBER,11,"7,8"
2307,23,7,APRIL,4,"17,18"
2307,23,7,JUNE,6,"25,26"
2307,23,7,SEPTEMBER,9,"3,4"
2307,23,7,NOVEMBER,11,"11,12"
2308,23,8,APRIL,4,"19,22"
2308,23,8,JUNE,6,"27,28"
2308,23,8,SEPTEMBER,9,"5,6"
2308,23,8,NOVEMBER,11,"13,14"
2309,23,9,APRIL,4,"23,24"
2309,23,9,JULY,7,"1,2"
2309,23,9,SEPTEMBER,9,"9,10"
2309,23,9,NOVEMBER,11,"15,18"
2310,23,10,APRIL,4,"25,26"
2310,23,10,JULY,7,"3,5"
2310,23,10,SEPTEMBER,9,"11,12"
2310,23,10,NOVEMBER,11,"19,20"
2311,23,11,APRIL,4,"29,30"
2311,23,11,JULY,7,"8,9"
2311,23,11,SEPTEMBER,9,"13,16"
2311,23,11,NOVEMBER,11,"21,22"
2312,23,12,MAY,5,"1,2"
2312,23,12,JULY,7,"10,11"
2312,23,12,SEPTEMBER,9,"17,18"
2313,23,13,MAY,5,"3,6"
2313,23,13,JULY,7,"12,15"
2313,23,13,SEPTEMBER,9,"19,20"
2314,23,14,MAY,5,"7,8"
2314,23,14,JULY,7,"16,17"
2314,23,14,SEPTEMBER,9,"23,24"
2315,23,15,MAY,5,"9,10"
2315,23,15,JULY,7,"18,19"
2315,23,15,SEPTEMBER,9,"25,26"
2316,23,16,MAY,5,"13,14"
2316,23,16,JULY,7,"22,23"
2316,23,16,SEPTEMBER,9,"27,30"
2317,23,17,MAY,5,"15,16"
2317,23,17,JULY,7,"24,25"
2317,23,17,OCTOBER,10,"1,2"
2318,23,18,MAY,5,"17,20"
2318,23,18,JULY,7,"26,29"
2318,23,18,OCTOBER,10,"3,4"
2319,23,19,MAY,5,"21,22"
2319,23,19,JULY,7,"30,31"
2319,23,19,OCTOBER,10,"7,8"
2320,23,20,MAY,5,"23,24"
2320,23,20,AUGUST,8,"1,2"
2320,23,20,OCTOBER,10,"9,10"
2321,23,21,MAY,5,"28,29"
2321,23,21,AUGUST,8,"5,6"
2321,23,21,OCTOBER,10,"11,15"
2322,23,22,MAY,5,"30,31"
2322,23,22,JULY,7,"7,8"
2322,23,22,OCTOBER,10,"16,17"
2323,23,23,JUNE,6,"3,4"
2323,23,23,AUGUST,8,"9,12"
2323,23,23,OCTOBER,10,"18,21"
2324,23,24,JUNE,6,"5,6"
2324,23,24,AUGUST,8,"13,14"
2324,23,24,OCTOBER,10,"22,23"
2401,24,1,APRIL,4,"1,2"
2401,24,1,MAY,5,"1,2"
2401,24,1,JUNE,6,"3,4"
2401,24,1,JULY,7,"3,5"
2401,24,1,AUGUST,8,"5,6"
2401,24,1,SEPTEMBER,9,"5,6"
2401,24,1,OCTOBER,10,"7,8"
2401,24,1,NOVEMBER,11,"7,8"
2402,24,2,APRIL,4,"3,4"
2402,24,2,MAY,5,"3,6"
2402,24,2,JUNE,6,"5,6"
2402,24,2,JULY,7,"8,9"
2402,24,2,AUGUST,8,"7,8"
2402,24,2,SEPTEMBER,9,"9,10"
2402,24,2,OCTOBER,10,"9,10"
2402,24,2,NOVEMBER,11,"11,12"
2403,24,3,APRIL,4,"5,8"
2403,24,3,MAY,5,"7,8"
2403,24,3,JUNE,6,"7,10"
2403,24,3,JULY,7,"10,11"
2403,24,3,AUGUST,8,"9,12"
2403,24,3,SEPTEMBER,9,"11,12"
2403,24,3,OCTOBER,10,"11,15"
2403,24,3,NOVEMBER,11,"13,14"
2404,24,4,APRIL,4,"9,10"
2404,24,4,MAY,5,"9,10"
2404,24,4,JUNE,6,"11,12"
2404,24,4,JULY,7,"12,15"
2404,24,4,AUGUST,8,"13,14"
2404,24,4,SEPTEMBER,9,"13,16"
2404,24,4,OCTOBER,10,"16,17"
2404,24,4,NOVEMBER,11,"15,18"
2405,24,5,APRIL,4,"11,12"
2405,24,5,MAY,5,"13,14"
2405,24,5,JUNE,6,"13,14"
2405,24,5,JULY,7,"16,17"
2405,24,5,AUGUST,8,"15,16"
2405,24,5,SEPTEMBER,9,"17,18"
2405,24,5,OCTOBER,10,"18,21"
2405,24,5,NOVEMBER,11,"19,20"
2406,24,6,APRIL,4,"15,16"
2406,24,6,MAY,5,"15,16"
2406,24,6,JUNE,6,"17,18"
2406,24,6,JULY,7,"18,19"
2406,24,6,AUGUST,8,"19,20"
2406,24,6,SEPTEMBER,9,"19,20"
2406,24,6,OCTOBER,10,"22,23"
2406,24,6,NOVEMBER,11,"21,22"
2407,24,7,APRIL,4,"17,18"
2407,24,7,MAY,5,"17,20"
2407,24,7,JUNE,6,"19,20"
2407,24,7,JULY,7,"22,23"
2407,24,7,AUGUST,8,"21,22"
2407,24,7,SEPTEMBER,9,"23,24"
2407,24,7,OCTOBER,10,"24,25"
2408,24,8,APRIL,4,"19,22"
2408,24,8,MAY,5,"21,22"
2408,24,8,JUNE,6,"21,24"
2408,24,8,JULY,7,"24,25"
2408,24,8,AUGUST,8,"23,26"
2408,24,8,SEPTEMBER,9,"25,26"
2408,24,8,OCTOBER,10,"28,29"
2409,24,9,APRIL,4,"23,24"
2409,24,9,MAY,5,"23,24"
2409,24,9,JUNE,6,"25,26"
2409,24,9,JULY,7,"26,29"
2409,24,9,AUGUST,8,"27,28"
2409,24,9,SEPTEMBER,9,"27,30"
2409,24,9,OCTOBER,10,"30,31"
2410,24,10,APRIL,4,"25,26"
2410,24,10,MAY,5,"28,29"
2410,24,10,JUNE,6,"27,28"
2410,24,10,JULY,7,"30,31"
2410,24,10,AUGUST,8,"29,30"
2410,24,10,OCTOBER,10,"1,2"
2410,24,10,NOVEMBER,11,"1,4"
2411,24,11,APRIL,4,"29,30"
2411,24,11,MAY,5,"30,31"
2411,24,11,JULY,7,"1,2"
2411,24,11,AUGUST,8,"1,2"
2411,24,11,SEPTEMBER,9,"3,4"
2411,24,11,OCTOBER,10,"3,4"
2411,24,11,NOVEMBER,11,"5,6"
2501,25,1,APRIL,4,"1,2"
2501,25,1,MAY,5,"6,7"
2501,25,1,JUNE,6,"3,4"
2501,25,1,JULY,7,"1,2"
2501,25,1,AUGUST,8,"5,6"
2501,25,1,SEPTEMBER,9,3
2501,25,1,OCTOBER,10,"1,7"
2501,25,1,NOVEMBER,11,"4,5"
2502,25,2,APRIL,4,"3,4"
2502,25,2,MAY,5,"1,2"
2502,25,2,JUNE,6,"5,6"
2502,25,2,JULY,7,3
2502,25,2,AUGUST,8,"1,7"
2502,25,2,SEPTEMBER,9,"4,5"
2502,25,2,OCTOBER,10,"2,3"
2502,25,2,NOVEMBER,11,"6,7"
2503,25,3,APRIL,4,"5,8"
2503,25,3,MAY,5,"3,13"
2503,25,3,JUNE,6,"7,10"
2503,25,3,JULY,7,"5,8"
2503,25,3,AUGUST,8,"2,12"
2503,25,3,SEPTEMBER,9,"6,9"
2503,25,3,OCTOBER,10,4
2503,25,3,NOVEMBER,11,"1,11"
2504,25,4,APRIL,4,"9,10"
2504,25,4,MAY,5,"8,14"
2504,25,4,JUNE,6,"11,12"
2504,25,4,JULY,7,"9,10"
2504,25,4,AUGUST,8,"13,14"
2504,25,4,SEPTEMBER,9,"10,11"
2504,25,4,OCTOBER,10,"8,9"
2504,25,4,NOVEMBER,11,"12,13"
2505,25,5,APRIL,4,"11,12"
2505,25,5,MAY,5,"9,10"
2505,25,5,JUNE,6,"13,14"
2505,25,5,JULY,7,"11,12"
2505,25,5,AUGUST,8,"8,9"
2505,25,5,SEPTEMBER,9,"12,13"
2505,25,5,OCTOBER,10,"10,11"
2505,25,5,NOVEMBER,11,"8,14"
2506,25,6,APRIL,4,"15,16"
2506,25,6,MAY,5,"20,21"
2506,25,6,JUNE,6,"17,18"
2506,25,6,JULY,7,"15,16"
2506,25,6,AUGUST,8,"19,20"
2506,25,6,SEPTEMBER,9,"16,17"
2506,25,6,OCTOBER,10,"15,21"
2506,25,6,NOVEMBER,11,"18,19"
2507,25,7,APRIL,4,"17,18"
2507,25,7,MAY,5,"15,16"
2507,25,7,JUNE,6,"19,20"
2507,25,7,JULY,7,"17,18"
2507,25,7,AUGUST,8,"15,21"
2507,25,7,SEPTEMBER,9,"18,19"
2507,25,7,OCTOBER,10,"16,17"
2507,25,7,NOVEMBER,11,"20,21"
2508,25,8,APRIL,4,"19,22"
2508,25,8,MAY,5,17
2508,25,8,JUNE,6,"21,24"
2508,25,8,JULY,7,"19,22"
2508,25,8,AUGUST,8,"16,26"
2508,25,8,SEPTEMBER,9,"20,23"
2508,25,8,OCTOBER,10,"18,28"
2508,25,8,NOVEMBER,11,15
2509,25,9,APRIL,4,"23,24"
2509,25,9,MAY,5,"22,28"
2509,25,9,JUNE,6,"25,26"
2509,25,9,JULY,7,"23,24"
2509,25,9,AUGUST,8,"27,28"
2509,25,9,SEPTEMBER,9,"24,25"
2509,25,9,OCTOBER,10,"22,23"
2510,25,10,APRIL,4,"25,26"
2510,25,10,MAY,5,"23,24"
2510,25,10,JUNE,6,"27,28"
2510,25,10,JULY,7,"25,26"
2510,25,10,AUGUST,8,"22,23"
2510,25,10,SEPTEMBER,9,"26,27"
2510,25,10,OCTOBER,10,"24,25"
2510,25,10,NOVEMBER,11,22
2601,26,1,APRIL,4,"1,29,2,30"
2601,26,1,MAY,5,"28,29"
2601,26,1,JUNE,6,"25,26"
2601,26,1,JULY,7,"24,25"
2601,26,1,AUGUST,8,"16,22"
2601,26,1,SEPTEMBER,9,"19,20"
2601,26,1,OCTOBER,10,"9,17"
2601,26,1,NOVEMBER,11,"6,7"
2602,26,2,APRIL,4,"3,4"
2602,26,2,MAY,5,"1, 30,2,31"
2602,26,2,JUNE,6,"27,28"
2602,26,2,JULY,7,"26,29"
2602,26,2,AUGUST,8,"23,26"
2602,26,2,SEPTEMBER,9,"23,24"
