WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1710,17,10,OCTOBER,10,"18,19"
1711,17,11,APRIL,4,29
1711,17,11,MAY,5,2
1711,17,11,JUNE,6,"27,28"
1711,17,11,AUGUST,8,"23,24"
1711,17,11,OCTOBER,10,"20,21"
1712,17,12,MAY,5,"3,4"
1712,17,12,JUNE,6,"29,30"
1712,17,12,AUGUST,8,"25,26"
1712,17,12,OCTOBER,10,"24,25"
1713,17,13,MAY,5,"5,6"
1713,17,13,JULY,7,"1,5"
1713,17,13,AUGUST,8,"29,30"
1713,17,13,OCTOBER,10,"26,27"
1714,17,14,MAY,5,"9,10"
1714,17,14,JULY,7,"6,7"
1714,17,14,AUGUST,8,31
1714,17,14,SEPTEMBER,9,1
1714,17,14,OCTOBER,10,"28,31"
1715,17,15,MAY,5,"11,12"
1715,17,15,JULY,7,"8,11"
1715,17,15,SEPTEMBER,9,"2,6"
1715,17,15,NOVEMBER,11,"1,2"
1716,17,16,MAY,5,"13,16"
1716,17,16,JULY,7,"12,13"
1716,17,16,SEPTEMBER,9,"7,8"
1716,17,16,NOVEMBER,11,"3,4"
1717,17,17,MAY,5,"17,18"
1717,17,17,JULY,7,"14,15"
1717,17,17,SEPTEMBER,9,"9,12"
1717,17,17,OCTOBER,10,"7,8"
1718,17,18,MAY,5,"19,20"
1718,17,18,JULY,7,"18,19"
1718,17,18,SEPTEMBER,9,"13,14"
1718,17,18,NOVEMBER,11,"9,10"
1719,17,19,MAY,5,"23,24"
1719,17,19,JULY,7,"20,21"
1719,17,19,SEPTEMBER,9,"15,16"
1719,17,19,NOVEMBER,11,"11,14"
1720,17,20,MAY,5,"25,26"
1720,17,20,JULY,7,"22,25"
1720,17,20,SEPTEMBER,9,"19,20"
1720,17,20,NOVEMBER,11,"15,16"
1801,18,01,JUNE,6,"7,8"
1801,18,01,AUGUST,8,"29,30"
1802,18,02,JUNE,6,"9,10"
1802,18,02,AUGUST,8,31
1802,18,02,SEPTEMBER,9,1
1803,18,03,JUNE,6,"13,14"
1803,18,03,SEPTEMBER,9,"2,6"
1804,18,04,JUNE,6,"15,16"
1804,18,04,SEPTEMBER,9,"7,8"
1805,18,05,JUNE,6,"17,20"
1805,18,05,SEPTEMBER,9,"9,12"
1806,18,06,JUNE,6,"21,22"
1806,18,06,SEPTEMBER,9,"13,14"
1807,18,07,JUNE,6,"3,6"
1807,18,07,AUGUST,8,"25,26"
1807,18,07,NOVEMBER,11,"17,18"
1808,18,08,MAY,5,"27,31"
1808,18,08,AUGUST,8,"19,22"
1808,18,08,NOVEMBER,11,"11,14"
1809,18,09,MAY,5,"25,26"
1809,18,09,AUGUST,8,"17,18"
1809,18,09,NOVEMBER,11,"7,8"
1810,18,10,MAY,5,"23,24"
1810,18,10,AUGUST,8,"15,16"
1810,18,10,NOVEMBER,11,"3,4"
1811,18,11,JUNE,6,"1,2"
1811,18,11,AUGUST,8,"23,24"
1811,18,11,NOVEMBER,11,"15,16"
1812,18,12,MAY,5,"19,20"
1812,18,12,AUGUST,8,"11,12"
1812,18,12,NOVEMBER,11,"9,10"
1813,18,13,MAY,5,"17,18"
1813,18,13,AUGUST,8,"3,4"
1813,18,13,NOVEMBER,11,"1,2"
1814,18,14,MAY,5,"13,16"
1814,18,14,AUGUST,8,"1,2"
1814,18,14,OCTOBER,10,"28,31"
1815,18,15,MAY,5,"11,12"
1815,18,15,AUGUST,8,"5,8"
1815,18,15,OCTOBER,10,"26,27"
1816,18,16,MAY,5,"9,10"
1816,18,16,AUGUST,8,"9,10"
1816,18,16,OCTOBER,10,"24,25"
1817,18,17,MAY,5,"5,6"
1817,18,17,JULY,7,"12,13"
1817,18,17,OCTOBER,10,"12,13"
1818,18,18,MAY,5,"3,4"
1818,18,18,JULY,7,"14,15"
1818,18,18,OCTOBER,10,"18,19"
1819,18,19,APRIL,4,29
1819,18,19,MAY,5,2
1819,18,19,JULY,7,"18,19"
1819,18,19,SEPTEMBER,9,"3,4"
1820,18,20,APRIL,4,"27,28"
1820,18,20,JULY,7,"26,27"
1820,18,20,OCTOBER,10,"7,11"
1821,18,21,APRIL,4,"25,26"
1821,18,21,JULY,7,"28,29"
1821,18,21,OCTOBER,10,"20,21"
1822,18,22,APRIL,4,"19,20"
1822,18,22,JULY,7,"1,5"
1822,18,22,SEPTEMBER,9,"27,28"
1823,18,23,APRIL,4,"11,12"
1823,18,23,JUNE,6,"27,28"
1823,18,23,SEPTEMBER,9,"19,20"
1824,18,24,APRIL,4,"7,8"
1824,18,24,JUNE,6,"29,30"
1824,18,24,SEPTEMBER,9,"15,16"
1825,18,25,APRIL,4,"5,6"
1825,18,25,JUNE,6,"23,24"
1825,18,25,SEPTEMBER,9,"21,22"
1826,18,26,APRIL,4,"21,22"
1826,18,26,JULY,7,"6,7"
1826,18,26,SEPTEMBER,9,"29,30"
1827,18,27,APRIL,4,"15,18"
1827,18,27,JULY,7,"8,11"
1827,18,27,OCTOBER,10,"5,6"
1828,18,28,APRIL,4,"13,14"
1828,18,28,JULY,7,"22,25"
1828,18,28,SEPTEMBER,9,"23,26"
1829,18,29,APRIL,4,"1,4"
1829,18,29,JULY,7,"20,21"
1829,18,29,OCTOBER,10,"14,17"
1901,19,01,APRIL,4,"1,4"
1901,19,01,JUNE,6,"15,16"
1901,19,01,AUGUST,8,"19,22"
1901,19,01,NOVEMBER,11,"7,8"
1902,19,02,APRIL,4,"5,6"
1902,19,02,JUNE,6,"13,14"
1902,19,02,AUGUST,8,"23,24"
1902,19,02,NOVEMBER,11,"11,14"
1903,19,03,APRIL,4,"7,8"
1903,19,03,JUNE,6,"17,20"
1903,19,03,AUGUST,8,"25,26"
1903,19,03,NOVEMBER,11,"9,10"
1904,19,04,APRIL,4,"11,12"
1904,19,04,JUNE,6,"27,28"
1904,19,04,AUGUST,8,"29,30"
1905,19,05,APRIL,4,"13,14"
1905,19,05,JUNE,6,"23,24"
1905,19,05,AUGUST,8,31
1905,19,05,SEPTEMBER,9,1
1905,19,05,NOVEMBER,11,"15,16"
1906,19,06,APRIL,4,"15,18"
1906,19,06,JUNE,6,"29,30"
1906,19,06,SEPTEMBER,9,"2,6"
1906,19,06,NOVEMBER,11,"17,18"
1907,19,07,APRIL,4,"19,20"
1907,19,07,JUNE,6,"21,22"
1907,19,07,SEPTEMBER,9,"7,8"
1907,19,07,NOVEMBER,11,"3,4"
1908,19,08,APRIL,4,"21,22"
1908,19,08,JULY,7,"20,21"
1908,19,08,SEPTEMBER,9,"13,14"
1908,19,08,NOVEMBER,11,"1,2"
1909,19,09,APRIL,4,"25,26"
1909,19,09,JULY,7,"22,25"
1909,19,09,SEPTEMBER,9,"21,22"
1910,19,10,APRIL,4,"27,28"
1910,19,10,JULY,7,"1,5"
1910,19,10,SEPTEMBER,9,"9,12"
1911,19,11,APRIL,4,29
1911,19,11,MAY,5,2
1911,19,11,JULY,7,"8,11"
1911,19,11,SEPTEMBER,9,"19,20"
1912,19,12,MAY,5,"3,4"
1912,19,12,JULY,7,"12,13"
1912,19,12,SEPTEMBER,9,"23,26"
1913,19,13,MAY,5,"5,6"
1913,19,13,JULY,7,"6,7"
1913,19,13,SEPTEMBER,9,"15,16"
1914,19,14,MAY,5,"9,10"
1914,19,14,JULY,7,"18,19"
1914,19,14,OCTOBER,10,"3,4"
1915,19,15,MAY,5,"11,12"
1915,19,15,JULY,7,"26,27"
1915,19,15,SEPTEMBER,9,"29,30"
1916,19,16,MAY,5,"13,16"
1916,19,16,AUGUST,8,"5,8"
1916,19,16,OCTOBER,10,"7,11"
1917,19,17,MAY,5,"17,18"
1917,19,17,JULY,7,"14,15"
1917,19,17,SEPTEMBER,9,"27,28"
1918,19,18,MAY,5,"19,20"
1918,19,18,JULY,7,"28,29"
1918,19,18,OCTOBER,10,"5,6"
1919,19,19,MAY,5,"23,24"
1919,19,19,AUGUST,8,"1,2"
1919,19,19,OCTOBER,10,"14,17"
1920,19,20,MAY,5,"25,26"
1920,19,20,AUGUST,8,"3,4"
1920,19,20,OCTOBER,10,"12,13"
1921,19,21,MAY,5,"27,31"
1921,19,21,AUGUST,8,"5,6"
1921,19,21,OCTOBER,10,"28,31"
1922,19,22,JUNE,6,"1,2"
1922,19,22,AUGUST,8,"17,18"
1922,19,22,OCTOBER,10,"18,19"
1923,19,23,JUNE,6,"3,6"
1923,19,23,AUGUST,8,"15,16"
1923,19,23,OCTOBER,10,"24,25"
1924,19,24,JUNE,6,"7,8"
1924,19,24,AUGUST,8,"11,12"
1924,19,24,OCTOBER,10,"20,21"
1925,19,25,JUNE,6,"9,10"
1925,19,25,AUGUST,8,"9,10"
1925,19,25,OCTOBER,10,"26,27"
2001,20,01,APRIL,4,"1,4"
2001,20,01,MAY,5,"17,18"
2001,20,01,JULY,7,"1,5"
2001,20,01,AUGUST,8,"17,18"
2001,20,01,OCTOBER,10,"3,4"
2001,20,01,NOVEMBER,11,"17,18"
2002,20,02,APRIL,4,"5,6"
2002,20,02,MAY,5,"19,20"
2002,20,02,JULY,7,"6,7"
2002,20,02,AUGUST,8,"19,22"
2002,20,02,OCTOBER,10,"5,6"
2003,20,03,APRIL,4,"7,8"
2003,20,03,MAY,5,"23,24"
2003,20,03,JULY,7,"8,11"
2003,20,03,AUGUST,8,"23,24"
2003,20,03,OCTOBER,10,"7,11"
2004,20,04,APRIL,4,"11,12"
2004,20,04,MAY,5,"25,26"
2004,20,04,JULY,7,"12,13"
2004,20,04,AUGUST,8,"25,26"
2004,20,04,OCTOBER,10,"12,13"
2005,20,05,APRIL,4,"13,14"
2005,20,05,MAY,5,"27,31"
2005,20,05,JULY,7,"14,15"
2005,20,05,AUGUST,8,"29,30"
2005,20,05,OCTOBER,10,"14,17"
2006,20,06,APRIL,4,"15,18"
2006,20,06,JUNE,6,"1,2"
2006,20,06,JULY,7,"18,19"
2006,20,06,AUGUST,8,31
2006,20,06,SEPTEMBER,9,1
2006,20,06,OCTOBER,10,"18,19"
2007,20,07,APRIL,4,"19,20"
2007,20,07,JUNE,6,"3,6"
2007,20,07,JULY,7,"20,21"
2007,20,07,SEPTEMBER,9,"2,6"
2007,20,07,OCTOBER,10,"20,21"
2008,20,08,APRIL,4,"21,22"
2008,20,08,JUNE,6,"7,8"
2008,20,08,JULY,7,"22,25"
2008,20,08,SEPTEMBER,9,"7,8"
2008,20,08,OCTOBER,10,"24,25"
2009,20,09,APRIL,4,"25,26"
2009,20,09,JUNE,6,"9,10"
2009,20,09,JULY,7,"26,27"
2009,20,09,SEPTEMBER,9,"9,12"
2009,20,09,OCTOBER,10,"26,27"
2010,20,10,APRIL,4,"27,28"
2010,20,10,JUNE,6,"13,14"
2010,20,10,JULY,7,"28,29"
2010,20,10,SEPTEMBER,9,"13,14"
2010,20,10,OCTOBER,10,"28,31"
2011,20,11,APRIL,4,29
2011,20,11,MAY,5,2
2011,20,11,JUNE,6,"15,16"
2011,20,11,AUGUST,8,"1,2"
2011,20,11,SEPTEMBER,9,"15,16"
2011,20,11,NOVEMBER,11,"1,2"
2012,20,12,MAY,5,"3,4"
2012,20,12,JUNE,6,"17,20"
2012,20,12,AUGUST,8,"3,4"
2012,20,12,SEPTEMBER,9,"19,20"
2012,20,12,NOVEMBER,11,"3,4"
2013,20,13,MAY,5,"5,6"
2013,20,13,JUNE,6,"21,22"
2013,20,13,AUGUST,8,"5,8"
2013,20,13,SEPTEMBER,9,"21,22"
2013,20,13,NOVEMBER,11,"7,8"
2014,20,14,MAY,5,"9,10"
2014,20,14,JUNE,6,"23,24"
2014,20,14,AUGUST,8,"9,10"
2014,20,14,SEPTEMBER,9,"23,26"
2014,20,14,NOVEMBER,11,"9,10"
2015,20,15,MAY,5,"11,12"
2015,20,15,JUNE,6,"27,28"
2015,20,15,AUGUST,8,"11,12"
2015,20,15,SEPTEMBER,9,"27,28"
2015,20,15,NOVEMBER,11,"11,14"
2016,20,16,MAY,5,"13,16"
2016,20,16,JUNE,6,"29,30"
2016,20,16,AUGUST,8,"15,16"
2016,20,16,SEPTEMBER,9,"29,30"
2016,20,16,NOVEMBER,11,"15,16"
2101,21,01,APRIL,4,"1,4"
2101,21,01,MAY,5,"25,26"
2101,21,01,JULY,7,"20,21"
2101,21,01,SEPTEMBER,9,"13,14"
2101,21,01,NOVEMBER,11,"7,8"
2102,21,02,APRIL,4,"5,6"
2102,21,02,MAY,5,"27,31"
2102,21,02,JULY,7,"22,25"
2102,21,02,SEPTEMBER,9,"15,16"
2102,21,02,NOVEMBER,11,"9,10"
2103,21,03,APRIL,4,"7,8"
2103,21,03,JUNE,6,"1,2"
2103,21,03,JULY,7,"26,27"
2103,21,03,SEPTEMBER,9,"19,20"
2103,21,03,NOVEMBER,11,"11,14"
2104,21,04,APRIL,4,"11,12"
2104,21,04,JUNE,6,"3,6"
2104,21,04,JULY,7,"28,29"
2104,21,04,SEPTEMBER,9,"21,22"
2104,21,04,NOVEMBER,11,"15,16"
2105,21,05,APRIL,4,"13,14"
2105,21,05,JUNE,6,"7,8"
2105,21,05,AUGUST,8,"1,2"
2105,21,05,SEPTEMBER,9,"23,26"
2106,21,06,APRIL,4,"15,18"
2106,21,06,JUNE,6,"9,10"
2106,21,06,AUGUST,8,"3,4"
2106,21,06,SEPTEMBER,9,"27,28"
2106,21,06,NOVEMBER,11,"17,18"
2107,21,07,APRIL,4,"19,20"
2107,21,07,JUNE,6,"13,14"
2107,21,07,AUGUST,8,"5,8"
2107,21,07,SEPTEMBER,9,29
2107,21,07,OCTOBER,10,30
2108,21,08,APRIL,4,"21,22"
2108,21,08,JUNE,6,"15,16"
2108,21,08,AUGUST,8,"9,10"
2108,21,08,OCTOBER,10,"3,4"
2109,21,09,APRIL,4,"25,26"
2109,21,09,JUNE,6,"17,20"
2109,21,09,AUGUST,8,"11,12"
2109,21,09,OCTOBER,10,"5,6"
2110,21,10,APRIL,4,"27,28"
2110,21,10,JUNE,6,"21,22"
2110,21,10,AUGUST,8,"15,16"
2110,21,10,OCTOBER,10,"7,11"
2111,21,11,APRIL,4,29
2111,21,11,MAY,5,2
2111,21,11,JUNE,6,"23,24"
2111,21,11,AUGUST,8,"17,18"
2111,21,11,OCTOBER,10,"12,13"
2112,21,12,MAY,5,"3,4"
2112,21,12,JUNE,6,"27,28"
2112,21,12,AUGUST,8,"19,22"
2112,21,12,SEPTEMBER,9,"14,17"
2113,21,13,MAY,5,"5,6"
2113,21,13,JUNE,6,"29,30"
2113,21,13,AUGUST,8,"23,24"
2113,21,13,OCTOBER,10,"18,19"
2114,21,14,MAY,5,"9,10"
2114,21,14,JULY,7,"1,5"
2114,21,14,AUGUST,8,"25,26"
2114,21,14,OCTOBER,10,"20,21"
2115,21,15,MAY,5,"11,12"
2115,21,15,JULY,7,"6,7"
2115,21,15,AUGUST,8,"29,30"
2115,21,15,OCTOBER,10,"24,25"
2116,21,16,MAY,5,"13,16"
2116,21,16,JULY,7,"8,11"
2116,21,16,AUGUST,8,31
2116,21,16,SEPTEMBER,9,1
2116,21,16,OCTOBER,10,"26,27"
2117,21,17,MAY,5,"17,18"
2117,21,17,JULY,7,"12,13"
2117,21,17,SEPTEMBER,9,"2,6"
2117,21,17,OCTOBER,10,"28,31"
2118,21,18,MAY,5,"19,20"
2118,21,18,JULY,7,"14,15"
2118,21,18,SEPTEMBER,9,"7,9"
2118,21,18,NOVEMBER,11,"1,2"
2119,21,19,MAY,5,"23,24"
2119,21,19,JULY,7,"18,19"
2119,21,19,SEPTEMBER,9,"9,12"
2119,21,19,NOVEMBER,11,"3,4"
2201,22,01,APRIL,4,"1,4"
2201,22,01,MAY,5,"11,12"
2201,22,01,JUNE,6,"21,22"
2201,22,01,AUGUST,8,"1,2"
2201,22,01,SEPTEMBER,9,"9,12"
2201,22,01,OCTOBER,10,"20,21"
2202,22,02,APRIL,4,"5,6"
2202,22,02,MAY,5,"13,16"
2202,22,02,JUNE,6,"23,24"
2202,22,02,AUGUST,8,"3,4"
2202,22,02,SEPTEMBER,9,"13,14"
2202,22,02,OCTOBER,10,"24,25"
2203,22,03,APRIL,4,"7,8"
2203,22,03,MAY,5,"17,18"
2203,22,03,JUNE,6,"27,28"
2203,22,03,AUGUST,8,"5,8"
2203,22,03,SEPTEMBER,9,"15,16"
2203,22,03,OCTOBER,10,"26,27"
2204,22,04,APRIL,4,"11,12"
2204,22,04,MAY,5,"19,20"
2204,22,04,JUNE,6,"29,30"
2204,22,04,AUGUST,8,"9,10"
2204,22,04,SEPTEMBER,9,"19,20"
2204,22,04,OCTOBER,10,"28,31"
2205,22,05,APRIL,4,"13,14"
2205,22,05,MAY,5,"23,24"
2205,22,05,JULY,7,"1,5"
2205,22,05,AUGUST,8,"11,12"
2205,22,05,SEPTEMBER,9,"21,22"
2205,22,05,NOVEMBER,11,"1,2"
2206,22,06,APRIL,4,"15,18"
2206,22,06,MAY,5,"25,26"
2206,22,06,JULY,7,"6,7"
2206,22,06,AUGUST,8,"15,16"
2206,22,06,SEPTEMBER,9,"23,26"
2206,22,06,NOVEMBER,11,"3,4"
2207,22,07,APRIL,4,"19,20"
2207,22,07,MAY,5,"27,31"
2207,22,07,JULY,7,"8,11"
2207,22,07,AUGUST,8,"17,18"
2207,22,07,SEPTEMBER,9,"27,28"
2207,22,07,NOVEMBER,11,"7,8"
2208,22,08,APRIL,4,"21,22"
2208,22,08,JUNE,6,"1,2"
2208,22,08,JULY,7,"12,13"
2208,22,08,AUGUST,8,"19,22"
2208,22,08,SEPTEMBER,9,"29,30"
2208,22,08,NOVEMBER,11,"9,10"
2209,22,09,APRIL,4,"25,26"
2209,22,09,JUNE,6,"3,6"
2209,22,09,JULY,7,"14,15"
2209,22,09,AUGUST,8,"23,24"
2209,22,09,OCTOBER,10,"3,4"
2209,22,09,NOVEMBER,11,"11,14"
2210,22,10,APRIL,4,"27,28"
2210,22,10,JUNE,6,"7,8"
2210,22,10,JULY,7,"18,19"
2210,22,10,AUGUST,8,"25,26"
2210,22,10,OCTOBER,10,"5,6"
2210,22,10,NOVEMBER,11,"15,16"
2211,22,11,APRIL,4,29
2211,22,11,MAY,5,2
2211,22,11,JUNE,6,"9,10"
2211,22,11,JULY,7,"20,21"
2211,22,11,AUGUST,8,"29,30"
2211,22,11,OCTOBER,10,"7,11"
2211,22,11,NOVEMBER,11,"17,18"
2212,22,12,MAY,5,"3,4"
2212,22,12,JUNE,6,"13,14"
2212,22,12,JULY,7,"22,25"
2212,22,12,AUGUST,8,31
2212,22,12,SEPTEMBER,9,1
2212,22,12,OCTOBER,10,"12,13"
2213,22,13,MAY,5,"5,6"
2213,22,13,JUNE,6,"15,16"
2213,22,13,JULY,7,"26,27"
2213,22,13,SEPTEMBER,9,"2,6"
2213,22,13,OCTOBER,10,"14,17"
2214,22,14,MAY,5,"9,10"
2214,22,14,JUNE,6,"17,20"
2214,22,14,JULY,7,"28,29"
2214,22,14,SEPTEMBER,9,"7,8"
2214,22,14,OCTOBER,10,"18,19"
2301,23,01,APRIL,4,"1,4"
2301,23,01,MAY,5,"25,26"
2301,23,01,JULY,7,"20,21"
2301,23,01,SEPTEMBER,9,"13,14"
2301,23,01,NOVEMBER,11,"7,8"
2302,23,02,APRIL,4,"5,6"
2302,23,02,MAY,5,"27,31"
2302,23,02,JULY,7,"22,25"
2302,23,02,SEPTEMBER,9,"15,16"
2302,23,02,NOVEMBER,11,"9,10"
2303,23,03,APRIL,4,"7,8"
2303,23,03,JUNE,6,"1,2"
2303,23,03,JULY,7,"26,27"
2303,23,03,SEPTEMBER,9,"19,20"
2303,23,03,NOVEMBER,11,"11,14"
2304,23,04,APRIL,4,"11,12"
2304,23,04,JUNE,6,"3,6"
2304,23,04,JULY,7,"28,29"
2304,23,04,SEPTEMBER,9,"21,22"
2304,23,04,NOVEMBER,11,"15,16"
2305,23,05,APRIL,4,"13,14"
2305,23,05,JUNE,6,"7,8"
2305,23,05,AUGUST,8,"1,2"
2305,23,05,SEPTEMBER,9,"23,26"
2305,23,05,NOVEMBER,11,"17,18"
2306,23,06,APRIL,4,"15,18"
2306,23,06,JUNE,6,"9,10"
2306,23,06,AUGUST,8,"3,4"
2306,23,06,SEPTEMBER,9,"27,28"
2307,23,07,APRIL,4,"19,20"
2307,23,07,JUNE,6,"13,14"
2307,23,07,AUGUST,8,"5,8"
2307,23,07,SEPTEMBER,9,"29,30"
2308,23,08,APRIL,4,"21,22"
2308,23,08,JUNE,6,"15,16"
2308,23,08,AUGUST,8,"9,10"
2308,23,08,OCTOBER,10,"3,4"
2309,23,09,APRIL,4,"25,26"
2309,23,09,JUNE,6,"17,20"
2309,23,09,AUGUST,8,"11,12"
2309,23,09,OCTOBER,10,"5,6"
2310,23,10,APRIL,4,"27,28"
2310,23,10,JUNE,6,"21,22"
2310,23,10,AUGUST,8,"15,16"
2310,23,10,OCTOBER,10,"7,11"
2311,23,11,APRIL,4,29
2311,23,11,MAY,5,2
2311,23,11,JUNE,6,"23,24"
2311,23,11,AUGUST,8,"17,18"
2311,23,11,OCTOBER,10,"12,13"
2312,23,12,MAY,5,"3,4"
2312,23,12,JULY,7,"27,28"
2312,23,12,SEPTEMBER,9,"19,22"
2312,23,12,NOVEMBER,11,"14,17"
2313,23,13,MAY,5,"5,6"
2313,23,13,JUNE,6,"29,30"
2313,23,13,AUGUST,8,"23,24"
2313,23,13,OCTOBER,10,"18,19"
2314,23,14,MAY,5,"9,10"
2314,23,14,JULY,7,"1,5"
2314,23,14,AUGUST,8,"25,26"
2314,23,14,OCTOBER,10,"20,21"
2315,23,15,MAY,5,"11,12"
2315,23,15,JULY,7,"6,7"
2315,23,15,AUGUST,8,"29,30"
2315,23,15,OCTOBER,10,"24,25"
2316,23,16,APRIL,4,"13,16"
2316,23,16,JULY,7,"8,11"
2316,23,16,AUGUST,8,31
2316,23,16,SEPTEMBER,9,1
2316,23,16,OCTOBER,10,"26,27"
2317,23,17,MAY,5,"17,18"
2317,23,17,JULY,7,"12,13"
2317,23,17,SEPTEMBER,9,"2,6"
2317,23,17,OCTOBER,10,"28,31"
2318,23,18,MAY,5,"19,20"
2318,23,18,JULY,7,"14,15"
2318,23,18,SEPTEMBER,9,"7,8"
2318,23,18,NOVEMBER,11,"1,2"
2319,23,19,MAY,5,"23,24"
2319,23,19,JULY,7,"18,19"
2319,23,19,SEPTEMBER,9,"9,12"
2319,23,19,NOVEMBER,11,"3,4"
2401,24,01,APRIL,4,"1,4"
2401,24,01,MAY,5,"3,4"
2401,24,01,JULY,7,"6,7"
2401,24,01,AUGUST,8,"5,8"
2401,24,01,SEPTEMBER,9,"7,8"
2401,24,01,OCTOBER,10,"7,11"
2401,24,01,NOVEMBER,11,"9,10"
2402,24,02,APRIL,4,"5,6"
2402,24,02,MAY,5,"5,6"
2402,24,02,JUNE,6,"7,8"
2402,24,02,JULY,7,"8,11"
2402,24,02,AUGUST,8,"9,10"
2402,24,02,SEPTEMBER,9,"9,12"
2402,24,02,OCTOBER,10,"12,13"
2402,24,02,NOVEMBER,11,"11,14"
2403,24,03,APRIL,4,"7,8"
2403,24,03,MAY,5,"9,10"
2403,24,03,JUNE,6,"9,10"
2403,24,03,JULY,7,"12,13"
2403,24,03,AUGUST,8,"11,12"
2403,24,03,SEPTEMBER,9,"13,14"
2403,24,03,OCTOBER,10,"14,17"
2403,24,03,NOVEMBER,11,"15,16"
2404,24,04,APRIL,4,"11,12"
2404,24,04,MAY,5,"11,12"
2404,24,04,JUNE,6,"13,14"
2404,24,04,JULY,7,"14,15"
2404,24,04,AUGUST,8,"15,16"
2404,24,04,SEPTEMBER,9,"15,16"
2404,24,04,OCTOBER,10,"18,19"
2404,24,04,NOVEMBER,11,"17,18"
2405,24,05,APRIL,4,"13,14"
2405,24,05,MAY,5,"13,16"
2405,24,05,JUNE,6,"15,16"
2405,24,05,JULY,7,"18,19"
2405,24,05,AUGUST,8,"17,18"
2405,24,05,SEPTEMBER,9,"19,20"
2405,24,05,OCTOBER,10,"20,21"
2406,24,06,MAY,5,"17,18"
2406,24,06,JUNE,6,"17,20"
2406,24,06,JULY,7,"20,21"
2406,24,06,AUGUST,8,"19,22"
2406,24,06,SEPTEMBER,9,"21,22"
2406,24,06,OCTOBER,10,"24,25"
2407,24,07,APRIL,4,"19,20"
2407,24,07,MAY,5,"19,20"
2407,24,07,JUNE,6,"21,22"
2407,24,07,JULY,7,"22,25"
2407,24,07,AUGUST,8,"23,24"
2407,24,07,SEPTEMBER,9,"23,26"
2407,24,07,OCTOBER,10,"26,27"
2408,24,08,APRIL,4,"21,22"
2408,24,08,MAY,5,"23,24"
2408,24,08,JUNE,6,"23,24"
2408,24,08,JULY,7,"26,27"
2408,24,08,AUGUST,8,"25,26"
2408,24,08,SEPTEMBER,9,"27,28"
2408,24,08,OCTOBER,10,"28,31"
2409,24,09,APRIL,4,"25,26"
2409,24,09,MAY,5,"25,26"
2409,24,09,JUNE,6,"27,28"
2409,24,09,JULY,7,"28,29"
2409,24,09,AUGUST,8,"29,30"
2409,24,09,SEPTEMBER,9,"29,30"
2409,24,09,NOVEMBER,11,"1,2"
2410,24,10,APRIL,4,"27,28"
2410,24,10,MAY,5,"27,31"
2410,24,10,JUNE,6,"29,30"
2410,24,10,JULY,7,"28,29"
2410,24,10,AUGUST,8,31
2410,24,10,SEPTEMBER,9,1
2410,24,10,OCTOBER,10,"3,4"
2410,24,10,NOVEMBER,11,"3,4"
2411,24,11,APRIL,4,29
2411,24,11,MAY,5,2
2411,24,11,JUNE,6,"1,2"
2411,24,11,JULY,7,"1,5"
2411,24,11,AUGUST,8,"3,4"
2411,24,11,SEPTEMBER,9,"2,6"
2411,24,11,OCTOBER,10,"5,6"
2411,24,11,NOVEMBER,11,"7,8"
2501,25,01,APRIL,4,"4,5"
2501,25,01,MAY,5,"2,3"
2501,25,01,JUNE,6,"6,7"
2501,25,01,JULY,7,5
2501,25,01,AUGUST,8,"1,2"
2501,25,01,SEPTEMBER,9,6
2501,25,01,OCTOBER,10,"3,4"
2501,25,01,NOVEMBER,11,"1,7"
2502,25,02,APRIL,4,"6,7"
2502,25,02,MAY,5,"4,5"
2502,25,02,JUNE,6,"1,2"
2502,25,02,JULY,7,"6,7"
2502,25,02,AUGUST,8,"3,4"
2502,25,02,SEPTEMBER,9,"1,7"
2502,25,02,OCTOBER,10,"5,6"
2502,25,02,NOVEMBER,11,"2,3"
2503,25,03,APRIL,4,"1,11"
2503,25,03,MAY,5,"6,9"
2503,25,03,JUNE,6,"3,13"
2503,25,03,JULY,7,"1,11"
2503,25,03,AUGUST,8,"5,8"
2503,25,03,SEPTEMBER,9,"2,12"
2503,25,03,OCTOBER,10,7
2503,25,03,NOVEMBER,11,"4,14"
2504,25,04,APRIL,4,"12,13"
2504,25,04,MAY,5,"10,11"
2504,25,04,JUNE,6,"8,14"
2504,25,04,JULY,7,"12,13"
2504,25,04,AUGUST,8,"9,10"
2504,25,04,SEPTEMBER,9,"13,14"
2504,25,04,OCTOBER,10,"11,12"
2504,25,04,NOVEMBER,11,"8,9"
2505,25,05,APRIL,4,"8,14"
2505,25,05,MAY,5,"12,13"
2505,25,05,JUNE,6,"9,10"
2505,25,05,JULY,7,"8,14"
2505,25,05,AUGUST,8,"11,12"
2505,25,05,SEPTEMBER,9,"8,9"
2505,25,05,OCTOBER,10,"13,14"
2505,25,05,NOVEMBER,11,"10,11"
2506,25,06,APRIL,4,"18,19"
2506,25,06,MAY,5,"16,17"
2506,25,06,JUNE,6,"20,21"
2506,25,06,JULY,7,"18,19"
2506,25,06,AUGUST,8,"15,16"
2506,25,06,SEPTEMBER,9,"19,20"
2506,25,06,OCTOBER,10,"17,18"
2506,25,06,NOVEMBER,11,"15,21"
2507,25,07,APRIL,4,"20,21"
